OBJECTID,LENGTH,PREFIX,ST_NAME,SUFFIX,ONEWAY,ST_TYPE,ROW,len,Shape_Leng
1608,10.85702084000,,Nevendon,Close,0,Minor,50,0.00000000000,10.85718846430
1609,29.26611570000,,Nevendon,Close,0,Minor,50,0.00000000000,29.26593550620
1610,234.16225967000,,Beaumont,Drive,0,Minor,60,0.00000000000,234.16240004800
1611,142.82354820000,,Beaumont,Drive,0,Minor,60,0.00000000000,142.82266410000
1612,237.52821175000,,Beaumont,Drive,0,Minor,60,0.00000000000,237.52766949700
1613,146.43844931000,,Beaumont,Drive,0,Minor,60,0.00000000000,146.43837982000
1614,178.95813116000,,Howlett End,Drive,0,Minor,60,0.00000000000,178.95818862000
1615,536.84259020000,,Howlett End,Drive,0,Minor,60,0.00000000000,536.84269498500
1616,539.58986827000,,Howlett End,Drive,0,Minor,60,0.00000000000,539.58971604100
1744,334.22201638000,,,,0,,0,0.00000000000,334.21702884100
8100,145.95461068000,,Overend,Lane,0,Minor,50,0.00000000000,145.95424716600
8101,444.29611970000,,Oakham,Avenue,0,Minor,50,0.00000000000,444.29587091200
8102,169.79203211000,,Oakham,Avenue,0,Minor,50,0.00000000000,169.79091779200
8103,578.11467795000,,Sharon,Drive,0,Minor,50,0.00000000000,578.10969473600
8104,222.20517954000,,Oldbury,Lane,0,Minor,50,0.00000000000,222.20496209700
3615,1080.48465092000,,,,0,,0,0.00000000000,1080.48462926000
3616,388.26665926000,,,,0,,0,0.00000000000,388.26624899600
3617,1066.67882358000,,,,0,,0,0.00000000000,1066.67871179000
3618,306.85670504000,,,,0,,0,0.00000000000,306.85635698000
3619,172.74636713000,,,,0,,0,0.00000000000,172.65758970800
3620,93.18990511000,,,,0,,0,0.00000000000,93.08941850180
3621,54.90928024000,,,,0,,0,0.00000000000,54.90928055650
3622,24.81452327000,,,,0,,0,0.00000000000,24.79825832590
3623,213.34171102000,,,,0,,0,0.00000000000,213.33956951700
3624,81.20356487000,,,,0,,0,0.00000000000,81.20361075320
3625,566.75102612000,,,,0,,0,0.00000000000,566.68751082200
3626,354.12743668000,,,,0,,0,0.00000000000,354.09562941200
3627,275.31148366000,,,,0,,0,0.00000000000,275.27732409200
3628,366.02248011000,,,,0,,0,0.00000000000,366.02244786300
3141,359.49138688000,,,,0,,0,0.00000000000,359.48684029900
3142,233.00873203000,,,,0,,0,0.00000000000,233.00372723500
3143,161.60125644000,,,,0,,0,0.00000000000,161.59600659600
3144,140.71957323000,,,,0,,0,0.00000000000,140.71794860600
3145,89.05162308000,,,,0,,0,0.00000000000,89.04557288360
3146,760.84917907000,,,,0,,0,0.00000000000,760.84592151300
3147,844.00421241000,,,,0,,0,0.00000000000,843.98792603600
3148,361.20477667000,,,,0,,0,0.00000000000,361.20491867900
3149,19.44324321000,,,,0,,0,0.00000000000,19.44308667940
3150,314.31283599000,,,,0,,0,0.00000000000,314.30727682800
3151,549.83293309000,,,,0,,0,0.00000000000,549.82422569700
3152,218.14041229000,,,,0,,0,0.00000000000,218.13561310600
3153,316.56491891000,,,,0,,0,0.00000000000,316.56196344200
3154,100.16669158000,,,,0,,0,0.00000000000,100.16657969300
3155,1343.50996826000,,,,0,,0,0.00000000000,1343.49596240000
3981,162.96133450000,,Wetherall,Drive,0,Major,100,0.00000000000,162.96097218700
3982,233.11441300000,,Wetherall,Drive,0,Major,100,0.00000000000,233.11328443800
3983,165.93408924000,,Wetherall,Drive,0,Major,100,0.00000000000,165.93164070100
3984,203.40403488000,,Wallaston,Road,0,Major,60,0.00000000000,203.40320378900
3985,22.48586331000,,Ford End,Close,0,Minor,50,0.00000000000,22.48596732710
3986,86.04596156000,,Ford End,Close,0,Minor,50,0.00000000000,86.04397000210
3987,61.16686586000,,Ford End,Close,0,Minor,50,0.00000000000,61.16222819120
3988,77.54868982000,,Ford End,Court,0,Minor,50,0.00000000000,77.54752738390
3989,137.94137333000,,Ford End,Avenue,0,Minor,50,0.00000000000,137.94002898600
3990,111.70340165000,,Kelvedon,Close,0,Minor,50,0.00000000000,111.65355545900
3991,111.15772021000,,Wimbush,Close,0,Minor,50,0.00000000000,111.15684977700
3992,292.82565555000,,Wimbush,Lane,0,Minor,50,0.00000000000,292.82158888800
3993,174.79631409000,,Fobbing,Close,0,Minor,50,0.00000000000,174.79589576900
3994,118.45472661000,,Churchend,Drive,0,Minor,60,0.00000000000,118.45247545200
3995,240.67426624000,,Palace,Lane,0,Minor,50,0.00000000000,240.66281861500
3996,74.84753848000,,Palace,Drive,0,Minor,60,0.00000000000,74.84428166630
3997,845.25952117000,,International,Parkway,0,Arterial,50,0.00000000000,845.25586587400
3998,37.81696081000,,International,Parkway,0,Arterial,50,0.00000000000,37.81678077150
3999,729.39822665000,,International,Parkway,0,Arterial,50,0.00000000000,729.39079468300
4000,134.41661994000,,International,Parkway,0,Arterial,50,0.00000000000,134.41499912900
4001,528.26891620000,,Palace,Drive,0,Minor,60,0.00000000000,528.25932080600
4002,514.89699615000,,Palace,Drive,0,Minor,60,0.00000000000,514.88770696600
4003,212.01914943000,,Palace,Way,0,Minor,50,0.00000000000,212.01792121000
4004,138.20088989000,,Palace,Road,0,Minor,50,0.00000000000,138.19518380900
4005,172.57467130000,,Palace,Drive,0,Minor,60,0.00000000000,172.57341882800
4011,183.70681442000,,Herongate,Court,0,Minor,50,0.00000000000,183.70546368400
4012,252.11505024000,,Widdington,Court,0,Minor,50,0.00000000000,252.11305827700
4013,90.22587922000,,Wetherall,Close,0,Minor,100,0.00000000000,90.22582307190
4014,132.90329770000,,Palace,Close,0,Minor,50,0.00000000000,132.90333093400
6989,205.50446641000,,,,0,,0,0.00000000000,205.49534969900
6990,21.39764809000,,,,0,,0,0.00000000000,21.39722996330
6991,209.37208714000,,,,0,,0,0.00000000000,209.36808891600
6992,171.11840458000,,,,0,,0,0.00000000000,171.08563549700
6993,45.44472531000,,,,0,,0,0.00000000000,45.44290437500
6994,75.60466157000,,,,0,,0,0.00000000000,75.59726446640
6995,55.85486982000,,,,0,,0,0.00000000000,55.85317453240
6996,26.73804479000,,,,0,,0,0.00000000000,26.73730700050
6997,30.72504010000,,,,0,,0,0.00000000000,30.72392614320
6998,90.84679993000,,,,0,,0,0.00000000000,90.84619801020
6999,93.74445701000,,,,0,,0,0.00000000000,93.73865317290
7000,141.18559342000,,,,0,,0,0.00000000000,141.18068020600
4752,272.44034956000,,Kenwood,Avenue,0,Minor,50,0.00000000000,272.43817161700
4753,608.58294767000,,Kedleston,Avenue,0,Minor,50,0.00000000000,608.58227856700
4754,170.18485338000,,Kedleston,Avenue,0,Minor,50,0.00000000000,170.18318955400
4755,401.77964903000,,Langley,Avenue,0,Minor,50,0.00000000000,401.77913387200
4756,184.52991421000,,Langley,Avenue,0,Minor,50,0.00000000000,184.52979682100
4757,427.84690898000,,Clarendon,Road,0,Minor,60,0.00000000000,427.84386411300
4758,107.60228283000,,Clarendon,Road,0,Minor,60,0.00000000000,107.60210163500
4759,203.54099868000,,Beckwell,Drive,0,Minor,50,0.00000000000,203.53727499400
4760,180.88106304000,,Beckwell,Drive,0,Minor,50,0.00000000000,180.88124949300
4761,180.90806282000,,Beckwell,Drive,0,Minor,50,0.00000000000,180.90678515600
4762,188.27185807000,,Beckwell,Drive,0,Minor,50,0.00000000000,188.27140932500
4763,176.19308284000,,Helpston,Lane,0,Minor,50,0.00000000000,176.19308011500
4764,312.01240490000,,Helpston,Lane,0,Minor,50,0.00000000000,312.00834652900
4765,355.91547025000,,Kimbolton,Avenue,0,Minor,50,0.00000000000,355.91545889600
4766,185.26191121000,,Kimbolton,Avenue,0,Minor,50,0.00000000000,185.26114357700
4767,183.66345681000,,Lansdowne,Drive,0,Minor,50,0.00000000000,183.66353478300
4768,182.15007127000,,Lansdowne,Drive,0,Minor,50,0.00000000000,182.14991807600
4769,369.66799450000,,Clarendon,Road,0,Minor,60,0.00000000000,369.66701569600
4770,122.76283497000,,Clarendon,Road,0,Minor,60,0.00000000000,122.76068477000
4771,230.20848607000,,Clarendon,Road,0,Minor,60,0.00000000000,230.20861746900
4824,28.93421443000,,Landaff,Way,0,Minor,50,0.00000000000,28.93377141360
4825,121.76065690000,,Landaff,Street,0,Minor,50,0.00000000000,121.75658372100
4826,92.30265932000,,Landaff,Road,0,Minor,50,0.00000000000,92.30033100700
4827,41.19557002000,,Landaff,Place,0,Minor,50,0.00000000000,41.19493170050
4828,3.59854657000,,Landaff,Street,0,Minor,50,0.00000000000,3.59842883337
4829,61.95412988000,,Landaff,Street,0,Minor,50,0.00000000000,61.95328824840
4830,91.66396956000,,Landaff,Way,0,Minor,50,0.00000000000,91.66042936690
4831,18.48155983000,,Landaff,Lane,0,Minor,50,0.00000000000,18.48079661620
4832,20.25906693000,,Landaff,Lane,0,Minor,50,0.00000000000,20.25852428040
4833,145.14684609000,,Landaff,Lane,0,Minor,50,0.00000000000,145.14525116200
4834,95.14171293000,,Landaff,Lane,0,Minor,50,0.00000000000,95.14134542160
4835,96.06233816000,,Landaff,Street,0,Minor,50,0.00000000000,96.06181238970
4836,192.66880902000,,Levan,Drive,0,Major,100,0.00000000000,192.66712378200
4837,240.10889766000,,Dingwall,Drive,0,Minor,50,0.00000000000,240.10530660800
4838,252.82892468000,,Dingwall,Drive,0,Minor,50,0.00000000000,252.82537953700
4839,264.74918950000,,Landaff,Avenue,0,Minor,50,0.00000000000,264.74823990700
4840,318.48948200000,,Landaff,Avenue,0,Minor,50,0.00000000000,318.48688942000
4841,196.79972555000,,Ashwater,Terrace,0,Minor,50,0.00000000000,196.78095551000
6444,64.91056510000,,Lancashire,Road,0,Minor,0,0.00000000000,64.91008071480
6445,68.90657582000,,Wesley,Lane,0,Minor,0,0.00000000000,68.90640677300
6447,45.61277086000,,KnightsBridge,Road,0,Minor,0,0.00000000000,45.61053019340
6448,63.40677377000,,Yorkshire,Road,0,Minor,100,0.00000000000,63.40324047070
6449,112.78540747000,,Kelvin,Way,0,Minor,0,0.00000000000,112.78332662300
6450,259.82791062000,,Lancashire,Road,0,Minor,0,0.00000000000,259.81011291700
6451,145.12374518000,,Duncan,Way,0,Minor,0,0.00000000000,145.12196497800
6452,1.20144454000,,Sloane Gardens,Drive,0,Minor,0,0.00000000000,1.20126439165
6453,373.81091013000,,Sloane Gardens,Drive,0,Minor,0,0.00000000000,373.80325408000
6454,219.80024142000,,Sloane Gardens,Drive,0,Minor,0,0.00000000000,219.79502127700
6455,217.66516022000,,Sloane Gardens,Drive,0,Minor,0,0.00000000000,217.65919156800
6456,191.85831312000,,Philip,Way,0,Minor,0,0.00000000000,191.85592751700
6457,37.62796031000,,Sloane,Place,0,Minor,0,0.00000000000,37.62620320130
6458,230.78495266000,,Newton,Way,0,Minor,0,0.00000000000,230.78046435100
6459,65.88549269000,,Hawksbill,Drive,0,Minor,0,0.00000000000,65.88438171750
6460,12.80896162000,,Sodburry,Lane,0,Minor,0,0.00000000000,12.80884660860
6461,26.14237732000,,Hawksbill,Drive,0,Minor,0,0.00000000000,26.14237927140
6462,62.07292223000,,Brentford,Road,0,Minor,0,0.00000000000,62.07235077210
6463,24.97729021000,,Saxmundham,Road,0,Minor,0,0.00000000000,24.97663799080
6464,198.70783855000,,Albion,Circle,0,Minor,0,0.00000000000,198.70233101400
6465,212.20459209000,,Windsor,Drive,0,Minor,40,0.00000000000,212.20200333000
6466,76.15871229000,,Mayfair,Road,0,Minor,0,0.00000000000,76.15731155990
6467,28.76568721000,,Mayfair,Road,0,Minor,0,0.00000000000,28.76490420600
6468,59.39423571000,,Dover,Drive,0,Minor,50,0.00000000000,59.39094416410
6469,41.48830544000,,Tunbridge,Road,0,Minor,0,0.00000000000,41.48813937340
6470,218.43210699000,,Hastings,Drive,0,Minor,40,0.00000000000,218.42617410300
6471,105.53347980000,,Landaff,Close,0,Minor,50,0.00000000000,105.52983352800
6472,75.09057068000,,Landaff,Lane,0,Minor,100,0.00000000000,75.08752119800
6473,85.88943188000,,Ashwater,Drive,0,Minor,100,0.00000000000,85.88831318810
6474,70.57496216000,,Ashwater,Avenue,0,Minor,100,0.00000000000,70.57503458070
6485,76.68285143000,,Ensign,Drive,0,Minor,50,0.00000000000,76.67656790530
6486,87.83521520000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,87.82802233400
6487,91.96772137000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,91.95767794240
6488,293.40945329000,,Mizzen,Drive,0,Minor,50,0.00000000000,293.39625754700
6489,157.89686376000,,Triton,Court,0,Minor,50,0.00000000000,157.85362345700
6490,74.23742313000,,Sloop,Court,0,Minor,50,0.00000000000,74.19745354110
6491,70.29869295000,,Keelboat,Lane,0,Minor,50,0.00000000000,70.20372921470
6492,500.23288831000,,Resolution,Avenue,0,Minor,50,0.00000000000,500.19494471400
7957,208.07617907000,,Fosse,Way,0,Minor,60,0.00000000000,208.07477108700
7958,86.61240244000,,Fosse,Circle,0,Minor,50,0.00000000000,86.61112350640
7959,175.37679037000,,Thorpe Croft,Road,0,Minor,50,0.00000000000,175.37687430100
7960,246.28680134000,,Thorpe Croft,Road,0,Minor,50,0.00000000000,246.28364194100
7962,468.99875156000,,Burnham Thorpe,Lane,0,Minor,50,0.00000000000,468.99333618500
7963,435.49211124000,,Fosse,Lane,0,Minor,50,0.00000000000,435.49204934700
7964,181.81911520000,,Stokesay Hall,Drive,0,Minor,60,0.00000000000,181.81704680900
7965,185.15826996000,,Speke Hall,Road,0,Minor,50,0.00000000000,185.15765178100
7966,575.79319895000,,Speke Hall,Drive,0,Minor,50,0.00000000000,575.78062827700
7967,112.73504716000,,Speke Hall,Road,0,Minor,50,0.00000000000,112.73447801300
7968,180.28787829000,,Wilton,Drive,0,Minor,50,0.00000000000,180.28759770000
7969,322.54817501000,,Umberslade,Road,0,Minor,50,0.00000000000,322.53680085500
7970,157.13597974000,,Wilton,Lane,0,Minor,50,0.00000000000,157.13543698400
7971,97.43405331000,,Wilton,Lane,0,Minor,100,0.00000000000,97.42894888570
7972,170.34658915000,,Umberslade,Close,0,Minor,50,0.00000000000,170.34654083400
7973,98.44578351000,,Umberslade,Close,0,Minor,50,0.00000000000,98.44565494090
7974,234.10874432000,,Stokesay Hall,Drive,0,Minor,60,0.00000000000,234.10037348700
7975,93.84664718000,,Edgeware,Road,0,Minor,50,0.00000000000,93.84650809950
7976,424.93405760000,,Edgewater,Street,0,Minor,50,0.00000000000,424.92589693800
7977,66.61364391000,,Edgewater,Court,0,Minor,50,0.00000000000,66.61176522590
7978,38.49591293000,,Edgewater,Court,0,Minor,50,0.00000000000,38.49610579030
7979,65.98424055000,,Fairwater,Close,0,Minor,50,0.00000000000,65.97732272660
7980,3.66339541000,,Fairwater,Close,0,Minor,50,0.00000000000,3.66323497084
7981,95.13294275000,,Windway,Avenue,0,Minor,50,0.00000000000,95.13268522830
7982,87.15872341000,,Eccles,Court,0,Minor,50,0.00000000000,87.15865807700
7983,144.98256702000,,Eccles,Drive,0,Minor,50,0.00000000000,144.98163954900
7984,28.41087978000,,,,0,,0,0.00000000000,28.40935447660
7985,369.78790269000,,Leicester,Avenue,0,Minor,100,0.00000000000,369.78756392600
7986,572.56082181000,East,Holkham,Drive,0,Minor,80,0.00000000000,572.55859471200
7987,117.38961687000,,Glasson,Mews,0,Minor,50,0.00000000000,117.38939314900
7988,269.41908376000,,Glasson,Drive,0,Minor,50,0.00000000000,269.41863046800
7989,153.69401259000,,Glasson,Drive,0,Minor,50,0.00000000000,153.69248052300
7990,207.74837802000,,Glasson,Drive,0,Minor,50,0.00000000000,207.74828302000
7991,200.91093670000,,Gatesgill,Lane,0,Minor,50,0.00000000000,200.90818529700
7993,41.02817676000,,Waterden,Road,0,Minor,50,0.00000000000,41.02737856100
7994,177.21446925000,,Loughborough,Drive,0,Major,60,0.00000000000,177.20679108400
7995,155.61278715000,,Branthill,Road,0,Minor,50,0.00000000000,155.61241957900
7996,96.49616174000,,Branthill,Close,0,Minor,50,0.00000000000,96.49481725360
10807,165.65578790000,,,,0,,0,0.00000000000,165.64235374100
10808,124.54755340000,,,,0,,0,0.00000000000,124.49061110400
10809,60.41008785000,,,,0,,0,0.00000000000,60.39361749790
10810,86.92377247000,,,,0,,0,0.00000000000,86.92020427890
10811,162.77487170000,,,,0,,0,0.00000000000,162.76257538800
10812,124.20433719000,,,,0,,0,0.00000000000,124.16013577500
10813,170.03450675000,,,,0,,0,0.00000000000,170.01907253200
10814,428.18571290000,,,,0,,0,0.00000000000,428.08734537500
10815,135.32557413000,,,,0,,0,0.00000000000,135.27939380400
10816,158.36769951000,,,,0,,0,0.00000000000,158.35999630200
10817,40.01603882000,,Queens,Highway,0,Arterial,0,0.00000000000,40.01578661040
10818,17.19306700000,,Queens,Highway,0,Arterial,0,0.00000000000,17.19300473020
10819,107.76258111000,,,,0,,0,0.00000000000,107.74874611200
10820,45.84977732000,,,,0,,0,0.00000000000,45.84825932660
10821,99.51266862000,,,,0,,0,0.00000000000,99.51024842720
10822,408.26858812000,,,,0,,0,0.00000000000,408.24153039100
10823,53.07650348000,,,,0,,0,0.00000000000,53.07103986700
10824,121.84853300000,,,,0,,0,0.00000000000,121.83841743900
10825,3.59835865000,,Queens,Highway,0,Arterial,0,0.00000000000,3.59825098479
10826,58.51389469000,,Queens,Highway,0,Arterial,0,0.00000000000,58.51358745480
10827,63.35963804000,,Queens,Highway,0,Arterial,0,0.00000000000,63.35939669030
10828,244.69414342000,,,,0,,0,0.00000000000,244.65223760100
10829,61.48262443000,,,,0,,0,0.00000000000,61.47949609190
10830,99.31588170000,,Queens,Highway,0,Arterial,0,0.00000000000,99.31456583720
10831,41.67499858000,,Queens,Highway,0,Arterial,0,0.00000000000,41.67351446110
10832,149.15909880000,,Queens,Highway,0,Arterial,0,0.00000000000,149.15818815600
10833,37.44556092000,,Queens,Highway,0,Arterial,0,0.00000000000,37.44385737260
10834,291.35673010000,,,,0,,0,0.00000000000,291.29253181700
10835,105.35923077000,,,,0,,0,0.00000000000,105.31878304300
10836,79.08473845000,,,,0,,0,0.00000000000,79.07901035210
10837,63.17388837000,,,,0,,0,0.00000000000,63.17303600860
10838,61.00200108000,,,,0,,0,0.00000000000,61.00036067580
10839,39.63101424000,,,,0,,0,0.00000000000,39.62989543710
10840,62.41653485000,,,,0,,0,0.00000000000,62.41256790440
10841,122.44736486000,,,,0,,0,0.00000000000,122.43702867200
10842,144.13661108000,,,,0,,0,0.00000000000,144.02195746300
10843,62.01181059000,,,Highway,0,Arterial,0,0.00000000000,62.00909654360
10844,180.36256645000,,Queens,Highway,0,Arterial,0,0.00000000000,180.35898703100
11691,204.05886268000,,Ensign,Drive,0,Minor,50,0.00000000000,204.04741441400
11692,80.70697216000,,Bronze,Court,0,Minor,50,0.00000000000,80.70494179220
11693,467.98176986000,,Ensign,Road,0,Minor,50,0.00000000000,467.95653755900
11694,231.40282949000,,Ensign,Drive,0,Minor,50,0.00000000000,231.39705521700
11695,460.32114895000,,Ensign,Drive,0,Minor,50,0.00000000000,460.22123545700
11696,35.92656784000,,Ensign,Drive,0,Minor,50,0.00000000000,35.92632100580
11697,256.72487009000,,Ensign,Lane,0,Minor,50,0.00000000000,256.72063518400
11698,18.55211626000,,Ensign,Lane,0,Minor,50,0.00000000000,18.55196380640
7563,147.51216956000,,Rockmount,Road,0,Minor,60,0.00000000000,147.51036190300
7564,395.72710945000,,Ronsley,Avenue,0,Minor,50,0.00000000000,395.72256939400
7565,477.17685094000,,Rockmount,Lane,0,Minor,50,0.00000000000,477.17295328700
7566,99.57944232000,,Ronsley,Road,0,Minor,50,0.00000000000,99.57711066420
7567,209.67770502000,,Ronsley,Road,0,Minor,50,0.00000000000,209.67767286700
12160,102.99269644000,,Cayman,Drive,0,Minor,40,0.00000000000,102.99201484700
12161,103.72129081000,,Cayman,Drive,0,Minor,40,0.00000000000,103.72056982600
12162,32.41208211000,,Barbados,Street,0,Minor,40,0.00000000000,32.41016982670
12163,364.02264668000,,Inagua,Avenue,0,Minor,40,0.00000000000,364.00858355200
12164,178.43185721000,,Oahu,Avenue,0,Minor,40,0.00000000000,178.27949530800
12165,74.59582821000,,Galleon,Avenue,0,Minor,75,0.00000000000,74.59082636240
12166,65.56889846000,,Galleon,Avenue,0,Minor,75,0.00000000000,65.56873828020
12167,184.57364252000,,Brigatine,Boulevard,0,Minor,100,0.00000000000,184.56289334800
12168,130.71092394000,,Brigatine,Boulevard,0,Minor,100,0.00000000000,130.68601402100
12169,184.25607281000,,Brigatine,Boulevard,0,Minor,100,0.00000000000,184.24179204400
